"Project","Strain","StrainShort","Diet","StrainColors","ID","BW_Week7","BW_Week8","BW_Week9","BW_Week10","BW_Week11","BW_Week12","BW_Week13","BW_Week14","BW_Week15","BW_Week16","BW_Week17","BW_Week18","BW_Week19","BW_Week20","BW_Week21","BW_Week22","BW_Week23","BW_Week24","BW_PercGain_Week7","BW_PercGain_Week8","BW_PercGain_Week9","BW_PercGain_Week10","BW_PercGain_Week11","BW_PercGain_Week12","BW_PercGain_Week13","BW_PercGain_Week14","BW_PercGain_Week15","BW_PercGain_Week16","BW_PercGain_Week17","BW_PercGain_Week18","BW_PercGain_Week19","BW_PercGain_Week20","BW_PercGain_Week21","BW_PercGain_Week22","BW_PercGain_Week23","BW_PercGain_Week24","Liver_Weight","Liver_Percentage","Heart_Weight","Heart_Percentage","scWAT_Weight","scWAT_Percentage","eWAT_Weight","eWAT_Percentage","Spleen_Weight","Spleen_Percentage","Kidney_Weight","Kidney_Percentage","Gastrocnemius_Weight","Gastrocnemius_Percentage","BAT_Weight","BAT_Percentage","Food_intake_CLAMS","BW_loss_CLAMS","VO2_DAY","VCO2_DAY","RER_DAY","EE_DAY","XAMB_DAY","VO2_NIGHT","VCO2_NIGHT","EE_NIGHT","RER_NIGHT","XAMB_NIGHT","BW_EchoMRI","Fat_mass_g","Lean_mass_g","Fat_mass_perc","Lean_mass_perc","BW_ogtt","ogtt_glycemia_t0","ogtt_glycemia_t15","ogtt_glycemia_t30","ogtt_glycemia_t45","ogtt_glycemia_t60","ogtt_glycemia_t90","ogtt_glycemia_t120","ogtt_glycemia_t150","ogtt_glycemia_t180","ogtt_AUC","BW_itt","itt_glycemia_t0","itt_glycemia_t15","itt_glycemia_t30","itt_glycemia_t45","itt_glycemia_t60","itt_AUC","ogtt_insulin_t0","ogtt_insulin_t15","ogtt_insulin_t30","ogtt_insulin_t60","insulin_AUC","ogtt_glp1_t0","ogtt_glp1_t15","ogtt_glp1_t30","ogtt_glp1_t60","glp1_AUC","HOMA_IR","plasma_ASAT","plasma_ALAT","plasma_Cholesterol","plasma_HDL-Cholesterol","plasma_LDL-Cholesterol","plasma_TGL","plasma_Crea","plasma_Urea","ALAT_ASAT_ratio","Urea_Crea_ratio","Fibrosis_perc","Steatosis_perc","Steatosis_score","Ballooning_score","Lobular_inflammation_score","NAS_score","urine_creatinine","urine_glucose","urine_albumin","urine_ACR","plasma_GDF_15","plasma_TIMP_1","plasma_FGF_21","TG_mg_dl","Chol_mg_dl","TG_mg_dl_mg_prot","Chol_mg_dl_mg_prot","ATP","CS_activity","NAD"
"Aim2a_Step1","CAST/EiJ","CAST","CD","#107F40","HDP-003421",13.9,13.6,13.9,14.3,14.85,14.77,14.93,15.3,14.52,15.03,16,16.34,16.18,16.2,16.26,17.05,17.11,17.1,0,-2.15827338129497,0,2.87769784172662,6.83453237410071,6.25899280575539,7.41007194244604,10.0719424460432,4.46043165467625,8.12949640287769,15.1079136690647,17.5539568345324,16.4028776978417,16.5467625899281,16.9784172661871,22.6618705035971,23.0935251798561,23.021582733813,0.4753,2.77953216374269,0.089,0.52046783625731,0.216,1.26315789473684,0.2548,1.49005847953216,0.028,0.16374269005848,0.1789,1.04619883040936,0.2229,1.30350877192982,0.0284,0.166081871345029,0.52000000000001,3.07,1938.93216566673,1572.62354041675,0.807,9249.66897861428,12851,1967.92061802464,1554.83517192439,9420.66065898974,0.8115,13862,16.34,1.604,12.08,9.818,73.929,15.5,57,142,128,116,124,90,92,71,53,7695,16.4,66,58,47,57,62,-540,239.56,750.41,261.02,484.85,8306.55,35.45,44.79,13.54,NA,NA,0.846650556526574,169,47,2.3,1.669,0.21,2.5,8,7,0.27810650887574,875,1.50410589610317,6.547232628,0,0,0,0,60.14,23,0.4,6.6511473229132,36.0482177907509,985.461029002705,1487.89552658729,9.05883063023353,15.3595997872995,0.423309842534277,0.717738307817735,9.46601310458661,2.34308332007233,6790.34404839401
"Aim2a_Step1","CAST/EiJ","CAST","CD","#107F40","HDP-003422",13.8,12.9,12.93,13.16,13.65,13.99,14.28,14.71,13.62,14.43,14.56,15.2,15.03,14.3,15.66,16.14,16.21,16,0,-6.52173913043478,-6.30434782608696,-4.63768115942029,-1.08695652173913,1.37681159420289,3.47826086956521,6.59420289855073,-1.30434782608697,4.56521739130434,5.50724637681159,10.1449275362319,8.91304347826086,3.6231884057971,13.4782608695652,16.9565217391304,17.463768115942,15.9420289855072,0.4561,2.850625,0.0912,0.57,0.1603,1.001875,0.1543,0.964375,0.0266,0.16625,0.1634,1.02125,0.2058,1.28625,0.0199,0.124375,0.620000000000005,0.859999999999999,2029.47055422483,1989.92318493434,0.9205,9988.36481374412,7345,3296.24184356158,2932.78268770133,16042.1838275378,0.8735,14641,15.2,0.785,11.95,5.162,78.618,14.3,58,113,117,81,71,71,55,51,54,2535,16,66,60,55,60,66,-345,103.52,657.34,405.55,228.73,17368.2,NA,59.17,NA,9.96,NA,0.372277933922322,128,62,2,1.603,0.26,1.67,10,7,0.484375,700,0.700730321359989,6.626691818,0,0,0,0,NA,NA,NA,NA,30.2966666694889,976.309136214114,116.070916513467,8.4134384271333,15.2922574937635,0.422785850609713,0.768455150440376,7.36527784724654,2.5087916699493,4125.68331109169
"Aim2a_Step1","129S1/SvImJ","129","WD","#FF9300","HDP-003458",27.65,31.3,33.68,34.2,34.9,36.4,36.75,37.8,38.3,39,40.13,40.36,40.59,38.48,40.12,42.62,42.57,43.84,0,13.2007233273056,21.8083182640145,23.6889692585895,26.2206148282098,31.6455696202532,32.9113924050633,36.7088607594937,38.5171790235081,41.0488245931284,45.1356238698011,45.9674502712477,46.7992766726944,39.1681735985533,45.0994575045208,54.1410488245931,53.9602169981917,58.5533453887884,2.1268,4.85127737226277,0.1549,0.353330291970803,1.4696,3.3521897810219,2.4244,5.53010948905109,0.0672,0.153284671532847,0.3564,0.812956204379562,0.2715,0.619297445255474,0.0412,0.093978102189781,1.47999999999999,1.52999999999999,1912.5947767481,1424.78651298154,0.7545,9083.74718158842,2395,2914.29214214598,2134.76487707743,13697.3421105537,0.7555,8557,40.36,18.021,17.287,44.65,42.832,37.2,54,243,206,181,140,125,121,113,104,15510,42.6,144,131,126,131,131,-660,1502.39,2782.5,5234.44,2179.66,131163.15,183.92,116.97,136.95,147.53,-2413.35,5.03027215095203,83,48,5.7,5.001,0.4,2.23,4,6,0.578313253012048,1500,1.92414169391368,36.15925217,2,0,0.5,2.5,70.63,32,5,70.7914483930341,62.2863365176758,1707.80166558463,1014.17604536636,19.2802729209116,47.0837209093244,0.841933315323653,2.05605768162989,3.36387735707498,2.2578949260723,4238.81036705283
"Aim2a_Step1","129S1/SvImJ","129","WD","#FF9300","HDP-003459",26.2,30.3,32.29,32.9,33.8,35.01,35.41,36.6,36.7,37.01,37.22,37.66,38.16,39.12,40.96,40.91,41.2,41.35,0,15.6488549618321,23.2442748091603,25.5725190839695,29.0076335877863,33.6259541984733,35.1526717557252,39.6946564885496,40.0763358778626,41.2595419847328,42.0610687022901,43.7404580152672,45.6488549618321,49.3129770992366,56.3358778625954,56.1450381679389,57.2519083969466,57.824427480916,1.9251,4.65562273276904,0.1435,0.347037484885127,1.5659,3.7869407496977,2.2245,5.37968561064087,0.0577,0.139540507859734,0.3538,0.855622732769045,0.3006,0.726964933494559,0.0523,0.126481257557436,0.960000000000008,1.01,2228.73177693955,1687.38607401366,0.78,10562.2420817616,2992,3023.47334080946,2412.05984300133,14402.1472882047,0.7725,7803,37.66,16.685,16.281,44.305,43.231,37.7,64,200,323,278,218,129,113,98,95,18195,40.42,131,124,114,120,115,-525,2354.01,4679.32,8206.13,2658.84,210443.25,143.62,78.6,127.94,84.38,-1445.7,9.34121387019651,122,123,5.5,4.769,0.32,1.3,6,5,1.00819672131148,833.333333333333,0.688926363521846,36.95322418,2.5,0,1,3.5,NA,NA,NA,NA,70.3311830573103,1836.41023845952,1139.44526224292,18.9580771052735,46.576021253379,0.827863629051244,2.03388739097725,4.064122442855,2.32167782706423,6659.28483785429
"Aim2a_Step1","129S1/SvImJ","129","WD","#FF9300","HDP-003463",24.9,26.94,28.45,28.9,29.57,30.94,31.27,32.6,32.77,32.7,33.83,34.3,34.86,33.52,34.66,35.8,35.63,35.93,0,8.19277108433736,14.2570281124498,16.0642570281125,18.7550200803213,24.2570281124498,25.5823293172691,30.9236947791165,31.6064257028113,31.3253012048193,35.863453815261,37.7510040160643,40,34.6184738955823,39.1967871485944,43.7751004016064,43.0923694779117,44.2971887550201,1.856,5.16559977734484,0.1406,0.391316448650153,0.9888,2.75201781241303,1.7214,4.79098246590593,0.0533,0.148344002226552,0.3784,1.05315892012246,0.2681,0.74617311438909,0.0265,0.0737545226829947,1.34999999999999,2.45,1950.01188716496,1452.7588559379,0.764,9228.10773130872,1585,2776.99420113083,2226.55902752654,13306.9201182514,0.7885,7512,34.3,12.958,16.757,37.777,48.855,32.9,73,253,261,234,179,125,106,115,109,14925,35.5,127,110,113,117,119,-615,1519.15,5382.48,3133.95,2440.51,106393.95,102.8,119.96,75.61,75.61,-558.3,6.8760425608613,238,98,5.7,4.681,1.1,0.8,9,6,0.411764705882353,666.666666666667,1.12993868867608,36.01066971,2.5,0.5,0.5,3.5,70.9,25,4.7,66.2905500705219,47.4056380041936,1318.92285323693,605.736865484034,12.1688040547866,42.2413997720318,0.550624617863648,1.91137555529555,2.81368478967639,2.46050095621377,5600.96659287732
"Aim2a_Step1","129S1/SvImJ","129","CD","#FF9300","HDP-003464",24.5,24.55,24.7,26.39,27.06,27.54,27.87,28.23,28.8,28.8,29.42,29.38,29.52,28.66,29.63,30.05,30.22,30.74,0,0.204081632653064,0.816326530612242,7.71428571428572,10.4489795918367,12.4081632653061,13.7551020408163,15.2244897959184,17.5510204081633,17.5510204081633,20.0816326530612,19.9183673469388,20.4897959183673,16.9795918367347,20.9387755102041,22.6530612244898,23.3469387755102,25.469387755102,1.1074,3.60247234873129,0.1365,0.444046844502277,0.7879,2.56310995445673,0.9516,3.09564085881588,0.0423,0.137605725439167,0.3026,0.984385165907612,0.2499,0.812947299934938,0.0513,0.166883539362394,1.47,0.400000000000002,1595.67153091006,1320.50198991775,0.804,7589.49788113558,1475,2689.33404085964,2448.46325285222,13014.8566993898,0.936,5529,29.38,7.09,17.427,24.131,59.316,27.7,45,233,246,190,125,102,82,79,78,14250,29.74,121,91,94,113,102,-975,694.77,2393.38,1544.24,967.8,50963.25,74.59,52.97,21.71,47.62,-1910.7,1.93851251578981,71,31,4.9,3.857,0.26,1.36,5,5,0.436619718309859,1000,0.960021560906413,17.55436134,0,0,0,0,77.04,26,2.8,36.3447559709242,64.2909577276148,843.934068656821,1457.1390165432,5.76794399480384,13.496570815863,0.233519999789629,0.546419871087572,4.41424498574501,2.23488316664354,11006.1067109439
"Aim2a_Step1","129S1/SvImJ","129","CD","#FF9300","HDP-003473",23.3,23.95,24.75,25.18,26,26.32,26.44,27.24,27.4,28.26,28.51,28.2,29.09,28.06,28.52,29.72,29.71,30.22,0,2.78969957081544,6.22317596566523,8.06866952789699,11.587982832618,12.9613733905579,13.4763948497854,16.9098712446352,17.5965665236051,21.2875536480687,22.3605150214592,21.0300429184549,24.8497854077253,20.4291845493562,22.4034334763948,27.5536480686695,27.5107296137339,29.6995708154506,1.0923,3.614493712773,0.1301,0.430509596293845,0.7906,2.61614824619457,0.8775,2.90370615486433,0.0424,0.14030443414957,0.2884,0.954334877564527,0.2659,0.879880873593647,0.0433,0.143282594308405,1.20999999999998,0.710000000000001,1928.40816414131,1456.33021419067,0.7775,9131.50289200326,2483,3253.85779284886,2871.80752886638,15629.0445926514,0.872,13106,28.2,6.363,17.365,22.564,61.579,26.7,54,289,373,323,231,127,110,90,89,22605,28.8,103,109,106,113,112,285,375.27,1100.22,949.96,887.16,28114.95,60.36,37.12,46.22,46.22,-772.8,1.25647150878784,41,25,3.7,3.728,0.23,0.83,8,8,0.609756097560976,1000,1.97332810784675,16.01547432,0,0,0,0,66.37,21,1.5,22.6005725478379,40.5655867319777,1088.23562970641,2046.96185940289,3.75647532610311,12.469610183622,0.147312757886397,0.489004320926352,3.96408743060071,2.30905250763293,10201.1768041773
"Aim2a_Step1","129S1/SvImJ","129","CD","#FF9300","HDP-003474",22.9,23.53,23.58,25.4,25.5,26.3,26.56,27.04,27.3,27.79,28.19,28.2,28.58,27.2,28.9,29.3,29.48,29.57,0,2.75109170305678,2.96943231441048,10.9170305676856,11.353711790393,14.8471615720524,15.9825327510917,18.0786026200873,19.2139737991266,21.353711790393,23.1004366812227,23.1441048034935,24.8034934497817,18.7772925764192,26.2008733624454,27.9475982532751,28.7336244541485,29.1266375545852,1.0403,3.51809266148123,0.1337,0.452147446736557,0.8077,2.73148461278323,0.8987,3.03922894825837,0.0396,0.133919513019953,0.2896,0.979370984105512,0.244,0.825160635779506,0.0367,0.12411227595536,1.28,1.48,1799.0380547329,1379.10552450511,0.7815,8523.02049143824,1999,2788.8229530829,2550.20708543944,13614.7385267986,0.9045,5505,28.2,7.278,16.508,25.808,58.538,26.3,43,203,290,248,201,124,92,84,78,19050,29.5,114,92,106,109,105,-525,395.49,1485.61,1021.05,932.08,35118.6,90.8,89,30.1,43.33,-1848,1.05443302705764,40,32,4.7,4.128,0.27,1.21,4,5,0.8,1250,0.36408195986379,14.96682835,0,0,0,0,38.01,15,1.3,34.2015259142331,73.7032671919268,892.182295123457,1393.479925401,5.79156289266378,12.9654382340651,0.257402795229501,0.576241699291782,3.71399989996499,2.17437365867191,4886.2404904716
"Aim2a_Step1","A/J","A","WD","#942192","HDP-003478",21.1,24,25.63,26.38,26.84,27.02,27.33,27.29,28.46,28.52,27.78,28.67,27.82,26.31,28.13,29.26,28.64,29.15,0,13.7440758293839,21.4691943127962,25.0236966824644,27.2037914691943,28.0568720379147,29.5260663507109,29.3364928909952,34.8815165876777,35.1658767772512,31.6587677725118,35.8767772511848,31.8483412322275,24.6919431279621,33.3175355450237,38.6729857819905,35.7345971563981,38.1516587677725,1.333,4.57289879931389,0.1061,0.363979416809605,1.0003,3.43156089193825,1.2298,4.2188679245283,0.0501,0.171869639794168,0.3117,1.06929674099485,0.2611,0.895711835334477,0.0239,0.0819897084048028,0.849999999999994,0.770000000000003,1837.49031475638,1327.21048139872,0.754,8709.53426695339,4417,2603.7149225742,2104.70309815503,12499.3938573097,0.803,15390,28.67,9.633,15.884,33.601,55.403,26.4,79,253,354,351,333,264,188,151,149,29415,29.3,148,136,133,147,157,-420,504.39,1833.1,1038.72,1435.1,35960.55,77.61,50.34,16.57,NA,NA,2.47063504306936,137,47,4.5,3.747,0.62,0.98,8,5,0.343065693430657,625,2.3372184291127,11.97514629,0.5,0,0,0.5,208.47,52,1.2,5.75622391711037,133.233743052787,1920.1752031919,571.782645951165,4.0225391352312,19.9244871329741,0.198154637203507,0.981501829210549,7.56534787175511,2.293231272,5104.34616676607
"Aim2a_Step1","CAST/EiJ","CAST","WD","#107F40","HDP-003516",14.08,14,14.17,13.6,14.1,14.49,14.97,15.5,15.37,16.15,16.13,16.14,16.64,16.4,16.9,17.06,17.11,17.5,0,-0.568181818181819,0.639204545454544,-3.40909090909091,0.142045454545452,2.91193181818182,6.32102272727273,10.0852272727273,9.16193181818181,14.7017045454545,14.5596590909091,14.6306818181818,18.1818181818182,16.4772727272727,20.0284090909091,21.1647727272727,21.5198863636364,24.2897727272727,0.5826,3.32914285714286,0.1087,0.621142857142857,0.0908,0.518857142857143,0.1453,0.830285714285714,0.0284,0.162285714285714,0.2186,1.24914285714286,0.2442,1.39542857142857,0.0244,0.139428571428571,0.780000000000001,3.87,1674.6867907399,1312.03132092601,0.776,7976.4068043577,17619,1713.15024965956,1327.29459827508,8170.53188152519,0.783,19689,16.14,0.515,13.115,3.193,81.26,15.8,91,177,110,117,130,146,136,147,132,7815,16.9,104,81,58,71,78,-1530,923.12,78.86,731.93,66.14,-18399.6,96.07,76.61,127.94,146.24,664.2,5.20852305384534,141,59,4.1,2.261,0.96,1.2,7,6,0.418439716312057,857.142857142857,1.05045627089427,2.786925077,0,0,0,0,49.14,42,0.5,10.1750101750102,23.3668988324437,1249.57507166753,121.116092379889,3.35309536888711,18.9193969370646,0.164367420043486,0.927421418483561,8.71575051267944,2.50790118462436,5185.57541552175
"Aim2a_Step1","DBA/2J","DBA","CD","#AA7942","HDP-005026",18.78,17.1,18.88,19.4,19.95,19.89,20.05,19.95,20.28,19.95,20.33,20.3,20.7,20.78,19.6,19.5,19.96,19.96,0,-8.94568690095846,0.532481363152278,3.30138445154418,6.23003194888178,5.91054313099041,6.76251331203408,6.23003194888178,7.98722044728434,6.23003194888178,8.25346112886047,8.0937167199148,10.223642172524,10.6496272630458,4.36634717784878,3.83386581469648,6.28328008519702,6.28328008519702,0.9964,4.99198396793587,0.1318,0.660320641282565,0.294,1.47294589178357,0.278,1.39278557114228,0.0461,0.230961923847695,0.3323,1.66482965931864,0.1973,0.988476953907816,0.028,0.140280561122244,1.06,0.560000000000002,1553.0602171767,1321.17472852912,0.845,7500.44921026653,2038,3339.43731490622,2952.24580454097,16271.5621915104,0.857,14956,20.3,3.62,13.458,17.832,66.295,19.02,59,210,178,139,142,123,113,110,96,12810,19.34,115,95,79,71,71,-1500,523.83,1792.24,1073.92,1282.05,35528.85,69.35,47.62,16.57,23.99,-1909.35,1.91627316018648,158,35,2.7,1.702,0.34,2.23,15,8,0.221518987341772,533.333333333333,1.64295462633737,12.69005775,0,0,0,0,NA,NA,NA,NA,70.3311830573103,1228.86997146081,2806.79411823466,3.98039302824202,16.0510458186407,0.156093844244785,0.629452777201595,8.81578552493373,2.0805593998357,3590.15968759184
"Aim2a_Step1","DBA/2J","DBA","WD","#AA7942","HDP-005036",25.2,28.15,31.9,33.8,35.41,36.78,37.4,37.79,38.73,40.17,41.25,42,41.02,41.8,40.55,41.9,41.67,42.3,0,11.7063492063492,26.5873015873016,34.1269841269841,40.515873015873,45.952380952381,48.4126984126984,49.9603174603175,53.6904761904762,59.4047619047619,63.6904761904762,66.6666666666667,62.7777777777778,65.8730158730159,60.9126984126984,66.2698412698413,65.3571428571429,67.8571428571428,2.0078,4.74657210401891,0.176,0.416075650118203,1.3656,3.22836879432624,1.2688,2.99952718676123,0.0895,0.211583924349882,0.5309,1.25508274231678,0.2774,0.655791962174941,0.026,0.0614657210401891,1.32999999999998,2.52,1761.21472413385,1356.41940447405,0.778,8416.39065961008,2103,3431.88312676485,2737.69466190967,16445.7881165351,0.78,19220,42,17.457,20.165,41.564,48.013,39.9,89,206,226,282,241,163,132,123,125,15795,41.8,143,161,173,168,164,1095,7052.43,16943.78,11965.17,7376.85,295752.45,71.48,143.62,75.61,37.12,1206,38.9174009667181,331,44,5.9,4.376,0.47,4.05,7,4,0.132930513595166,571.428571428571,1.86552628071097,14.24366188,1,0,0.5,1.5,17.63,11,1.8,102.098695405559,144.583345635948,1507.08584746613,1943.71468056791,15.107259998685,21.0829967841657,0.680507207147973,0.949684539827285,8.16555794528085,2.50009875747115,6693.07297248128
"Aim2a_Step1","DBA/2J","DBA","WD","#AA7942","HDP-005037",22.9,25.96,28.78,31.4,32.86,34.53,35.82,36.37,37.23,38.08,39.08,39.3,39.3,40.46,38.7,40.02,41.31,41.9,0,13.3624454148472,25.6768558951965,37.117903930131,43.4934497816594,50.7860262008734,56.4192139737991,58.82096069869,62.5764192139738,66.2882096069869,70.6550218340611,71.6157205240175,71.6157205240175,76.6812227074236,68.995633187773,74.7598253275109,80.3930131004367,82.9694323144105,1.898,4.52983293556086,0.19,0.45346062052506,1.3671,3.26276849642005,1.386,3.30787589498807,0.1022,0.243914081145585,0.4547,1.08520286396181,0.2829,0.675178997613365,0.04,0.0954653937947494,1.06999999999999,0.829999999999998,2040.16111679656,1634.53514917736,0.796,9764.79032512005,2774,4095.79102049385,3443.52383951298,19869.9154464825,0.8225,15052,39.3,14.022,20.061,35.68,51.045,39,74,208,251,277,243,236,219,220,226,26370,40.1,140,141,150,149,146,300,3658.73,12405.38,12802.84,7173.03,405523.05,83.44,193.76,80.42,74.34,1564.2,16.787155729243,129,46,4.5,3.975,0.44,2.84,6,6,0.356589147286822,1000,1.03158504856563,16.52728653,1,0,0.5,1.5,31.3,14,2,63.8977635782748,165.345028530454,1736.70984828611,1778.77076129952,11.0835639705778,22.7926439020109,0.599111565977176,1.2320348055141,7.6653828840094,2.54777763558847,5792.975095546
"Aim2a_Step1","DBA/2J","DBA","WD","#AA7942","HDP-005040",29,31.46,35.95,37.9,39.38,40.92,41.66,42.23,43.66,44.65,45.5,46.3,44.3,45.9,44.8,46.6,46.43,45.9,0,8.48275862068966,23.9655172413793,30.6896551724138,35.7931034482759,41.1034482758621,43.6551724137931,45.6206896551724,50.551724137931,53.9655172413793,56.8965517241379,59.6551724137931,52.7586206896552,58.2758620689655,54.4827586206896,60.6896551724138,60.1034482758621,58.2758620689655,2.0988,4.57254901960784,0.2131,0.464270152505447,1.7131,3.7322440087146,1.258,2.74074074074074,0.1112,0.242265795206972,0.6442,1.40348583877996,0.316,0.688453159041394,0.0241,0.0525054466230937,0.75,5.15,2136.47823472267,1540.33476738986,0.728,9999.98003500331,5290,3195.79304868082,2389.92845137315,15136.3423328091,0.727,28622,46.3,18.332,22.274,39.594,48.109,44.3,94,237,293,339,298,278,177,144,111,24435,45.9,136,175,195,189,184,2265,3514.13,6311.86,6212.02,5309.53,122902.65,114.24,113.18,83.03,80.42,-952.2,20.4814507371286,194,47,3.9,2.955,0.32,1.75,13,5,0.242268041237113,384.615384615385,1.79614560858002,8.00911808,1,0,0.5,1.5,26.16,14,2.1,80.2752293577982,268.267379163084,2025.39279409606,2048.4151409046,11.5764517789877,22.969420040342,0.486405536932255,0.965101682367313,7.51533036562797,3.06599495872698,5605.8628585333
"Aim2a_Step1","DBA/2J","DBA","WD","#AA7942","HDP-005041",27.46,30.55,33.35,35.6,37.22,38.46,39.68,40.36,41.84,42.66,43.07,43.8,42.54,43.9,42.32,44.2,44.97,45.4,0,11.2527312454479,21.4493809176985,29.6431172614712,35.5426074289876,40.0582665695557,44.5010924981792,46.9774217042972,52.367079388201,55.3532410779315,56.8463219227968,59.5047341587764,54.9162418062636,59.8689002184996,54.1150764748725,60.9613983976693,63.7654770575382,65.3313911143481,2.3433,5.16145374449339,0.1871,0.412114537444934,1.6396,3.61145374449339,1.311,2.88766519823789,0.0871,0.191850220264317,0.5649,1.2442731277533,0.301,0.662995594713656,0.025,0.0550660792951542,0.549999999999983,3.39,1896.71735397327,1402.5534456584,0.742,9049.84166645927,2362,2686.10786192479,1984.83113909559,12695.0517284289,0.734,13594,43.8,18.423,20.424,42.061,46.629,42.1,106,220,278,268,285,188,147,130,113,16500,43.8,140,171,166,160,179,1155,5425.07,6756.2,10243.06,9575.7,164506.65,75.03,114.76,84.32,61.83,874.65,35.6554769033972,100,54,5.1,3.667,0.35,2.02,16,4,0.54,250,1.61954012994881,16.21062088,1.5,0,0.5,2,25.12,13,1.5,59.7133757961783,203.14246433266,1598.1821978941,3065.00623989452,8.01088281507859,18.954104970793,0.445049045282144,1.05300583171072,8.16555794528085,2.54210067906342,5864.786057163
"Aim2a_Step1","CAST/EiJ","CAST","CD","#107F40","HDP-005062",13,12.1,11.52,11.06,11.18,11.5,11.78,12.35,11.96,11.94,12.4,12.7,13.44,13.63,11.96,13.37,13.9,13.75,0,-6.92307692307693,-11.3846153846154,-14.9230769230769,-14,-11.5384615384615,-9.38461538461539,-5,-7.99999999999999,-8.15384615384616,-4.61538461538461,-2.30769230769231,3.38461538461538,4.84615384615385,-7.99999999999999,2.84615384615384,6.92307692307693,5.76923076923077,0.3712,2.69963636363636,0.0782,0.568727272727273,0.081,0.589090909090909,0.1492,1.08509090909091,0.026,0.189090909090909,0.1538,1.11854545454545,0.1836,1.33527272727273,0.019,0.138181818181818,-0.319999999999993,-0.600000000000001,1904.17050868296,1711.43576148763,0.977,9314.04084063316,3533,4242.60411864146,4323.7234900876,21824.8552184186,0.999,14800,12.7,0.556,10.3,4.375,81.099,12.6,58,146,147,115,105,70,62,52,37,5220,13.4,98,53,38,52,58,-2265,651.18,781.5,NA,NA,NA,37.34,8.22,NA,NA,NA,2.3417691751501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42798228920388,3.837716341,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.86545290851798,2.47773648791549,4855.69277258336
"Aim2a_Step1","CAST/EiJ","CAST","CD","#107F40","HDP-005065",15.6,15.12,15.26,15.37,15.27,15.75,15.73,15.77,15.82,16.26,16.78,17.1,16.63,16.92,14.16,15.35,15.58,15.86,0,-3.07692307692308,-2.17948717948718,-1.47435897435898,-2.11538461538462,0.961538461538464,0.833333333333338,1.08974358974359,1.41025641025641,4.23076923076924,7.56410256410257,9.61538461538463,6.6025641025641,8.46153846153847,-9.23076923076923,-1.6025641025641,-0.128205128205125,1.66666666666667,0.5222,3.29255989911728,0.0913,0.575662042875158,0.0766,0.48297604035309,0.092,0.580075662042875,0.0291,0.183480453972257,0.178,1.12232030264817,0.214,1.34930643127364,0.0325,0.204918032786885,1,1,1793.1684762025,1447.75754323949,0.831,8390.19212378488,9602,3050.68015402096,2587.20884358036,14760.9898253062,0.7965,24637,17.1,2.413,12.191,14.109,71.291,14,112,138,137,120,117,90,109,123,106,615,14.8,64,48,38,43,47,-945,NA,1403.12,NA,NA,NA,17.12,79.1,17.12,NA,NA,NA,883,89,1.4,1.211,0.15,1.26,9,9,0.10079275198188,1000,0.81442896678552,2.796261549,0,0,0,0,62.25,35,0.6,9.63855421686747,82.7033691776076,1191.35019354849,908.697433361828,7.31607321681004,15.2130525853606,0.348384438895716,0.72443107549336,8.16555794528085,2.38861644963651,5221.34359165304
"Aim2a_Step1","CAST/EiJ","CAST","CD","#107F40","HDP-005066",15.4,14.17,14.4,15.04,14.53,14.91,15.22,15.74,16.24,16.36,16.74,16.5,15.7,15.87,14.4,14.37,15.14,15.32,0,-7.98701298701299,-6.49350649350649,-2.33766233766235,-5.64935064935066,-3.18181818181818,-1.16883116883117,2.20779220779221,5.45454545454544,6.23376623376623,8.70129870129869,7.14285714285714,1.94805194805194,3.05194805194804,-6.49350649350649,-6.6883116883117,-1.68831168831169,-0.51948051948052,0.4677,3.05287206266319,0.0808,0.527415143603133,0.1399,0.913185378590078,0.1484,0.968668407310705,0.0273,0.178198433420366,NA,NA,0.142,0.926892950391645,0.0328,0.214099216710183,0.759999999999991,0.82,1839.4950405771,1449.95491433724,0.799,8930.66185752931,4294,2714.60775473399,2502.93056807935,13379.849864743,0.874,8427,16.5,2.025,11.794,12.272,71.481,14.4,67,165,180,148,154,88,85,75,61,8400,13.71,77,85,58,52,52,-540,739.31,2825.28,1087.28,426.4,41728.65,17.12,70.81,NA,NA,NA,3.07125885302582,197,104,2,1.669,0.19,2.6,11,7,0.527918781725888,636.363636363636,1.48248372812588,4.741128922,0,0,0,0,49.13,23,1,20.3541624262162,NA,NA,NA,10.2770640508159,14.2002945596716,0.501320197600774,0.692697295593734,8.1155404391537,2.43394796299801,4821.80967066566
